frame,host_monotonic_ns,t_s,t_unix_s,n_ref,green_x_m,green_y_m,red_x_m,red_y_m,x_m,y_m,heading_deg,vx_m_s,vy_m_s,u_m_s,v_port_m_s,v_starboard_m_s,r_deg_s,r_rad_s,scale,ref_world_rms_m,ref_range_rms_m,color_spacing_m,motion_reset,homography_state,reference_method,calibration_debug_schema_version,frame_width_px,frame_height_px,ref_tag_size_m,visible_ref_ids,candidate_available,candidate_accepted,candidate_reject_reason,candidate_method,candidate_world_rms_m,candidate_pnp_baseline_error_m,pnp_baseline_tag_a,pnp_baseline_tag_b,pnp_baseline_measured_m,pnp_baseline_expected_m,accepted_calibration_samples,max_ref_world_error_m,max_ref_range_error_m,max_ref_pose_reproj_error_px,geometry_distortion_mode,camera_K_00,camera_K_01,camera_K_02,camera_K_10,camera_K_11,camera_K_12,camera_K_20,camera_K_21,camera_K_22,camera_dist_0,camera_dist_1,camera_dist_2,camera_dist_3,camera_dist_4,geometry_dist_0,geometry_dist_1,geometry_dist_2,geometry_dist_3,geometry_dist_4,ref_101_detected,ref_101_target_x_m,ref_101_target_y_m,ref_101_center_px_x,ref_101_center_px_y,ref_101_pnp_pose_valid,ref_101_pnp_reproj_rms_px,ref_101_pnp_center_px_x,ref_101_pnp_center_px_y,ref_101_corner0_px_x,ref_101_corner0_px_y,ref_101_corner1_px_x,ref_101_corner1_px_y,ref_101_corner2_px_x,ref_101_corner2_px_y,ref_101_corner3_px_x,ref_101_corner3_px_y,ref_101_cam_x_m,ref_101_cam_y_m,ref_101_cam_z_m,ref_101_range_m,ref_101_map_x_m,ref_101_map_y_m,ref_102_detected,ref_102_target_x_m,ref_102_target_y_m,ref_102_center_px_x,ref_102_center_px_y,ref_102_pnp_pose_valid,ref_102_pnp_reproj_rms_px,ref_102_pnp_center_px_x,ref_102_pnp_center_px_y,ref_102_corner0_px_x,ref_102_corner0_px_y,ref_102_corner1_px_x,ref_102_corner1_px_y,ref_102_corner2_px_x,ref_102_corner2_px_y,ref_102_corner3_px_x,ref_102_corner3_px_y,ref_102_cam_x_m,ref_102_cam_y_m,ref_102_cam_z_m,ref_102_range_m,ref_102_map_x_m,ref_102_map_y_m,candidate_H_00,candidate_H_01,candidate_H_02,candidate_H_10,candidate_H_11,candidate_H_12,candidate_H_20,candidate_H_21,candidate_H_22,active_map_H_00,active_map_H_01,active_map_H_02,active_map_H_10,active_map_H_11,active_map_H_12,active_map_H_20,active_map_H_21,active_map_H_22
492,34157840511347,72.0284,1785360927.131,2,3.4909,0.9973,3.4832,0.8118,3.4870,0.9045,177.61,-0.0154,0.0014,0.0154,-0.0008,0.0008,0.66,0.011439,1.0000,0.0034,0.5051,0.1856,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011068,0.491825,101,102,4.751825,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.083,751.216,1,0.865,73.163,751.814,65.607,791.474,8.574,780.291,79.522,716.538,134.886,723.361,-2.846405,0.620070,1.799644,3.424212,-0.001159,0.000877,1,4.260000,0.000000,1773.187,886.318,1,1.112,1772.447,886.545,1843.843,934.527,1760.625,935.574,1705.477,840.118,1784.213,843.086,1.888364,0.834851,1.459549,2.528474,4.255512,0.000684,0.0113922944,0.0114199796,-9.4207015409,0.0008898278,-0.0112325368,8.3800840082,0.0001476923,0.0041088331,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
493,34158001712834,72.1896,1785360927.336,2,3.4897,0.9991,3.4821,0.8112,3.4859,0.9052,177.71,-0.0120,0.0068,0.0122,-0.0063,0.0063,0.98,0.017174,1.0000,0.0039,0.5051,0.1881,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011262,0.491735,101,102,4.751735,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.137,751.194,1,0.763,73.140,751.792,65.488,791.502,8.597,780.327,79.753,716.334,134.683,723.413,-2.842576,0.619153,1.797178,3.419567,-0.001069,0.000948,1,4.260000,0.000000,1772.760,886.174,1,0.966,1772.213,886.589,1843.873,934.488,1760.613,935.455,1705.417,840.420,1783.367,843.147,1.892392,0.836996,1.463109,2.534245,4.254758,0.000936,0.0114204096,0.0114314524,-9.4309736056,0.0008941395,-0.0112781227,8.4137166622,0.0001428973,0.0041308300,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
494,34158180110341,72.3680,1785360927.440,2,3.4857,0.9989,3.4805,0.8131,3.4831,0.9060,178.39,-0.0117,0.0049,0.0118,-0.0045,0.0045,2.09,0.036561,1.0000,0.0034,0.5051,0.1859,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011099,0.485686,101,102,4.745686,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.260,751.157,1,0.773,73.279,751.746,65.676,791.459,8.645,780.320,79.820,716.297,134.924,723.325,-2.840241,0.618598,1.795970,3.416890,-0.000833,0.001079,1,4.260000,0.000000,1773.088,886.174,1,1.045,1772.407,886.419,1843.837,934.385,1760.705,935.437,1705.484,840.106,1783.970,842.879,1.888589,0.834685,1.459799,2.528731,4.255474,0.000996,0.0113551974,0.0113794701,-9.3881292654,0.0008862372,-0.0111901760,8.3475832482,0.0001452916,0.0040954191,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
495,34158297421105,72.4853,1785360927.597,2,3.4853,1.0003,3.4768,0.8116,3.4811,0.9060,177.43,-0.0148,0.0035,0.0149,-0.0028,0.0028,0.33,0.005695,1.0000,0.0035,0.5051,0.1889,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.010913,0.482700,101,102,4.742700,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.850,751.161,1,1.192,73.246,751.653,65.331,791.388,8.575,780.217,79.293,716.691,135.636,722.778,-2.836644,0.617510,1.793632,3.412475,-0.001959,0.000977,1,4.260000,0.000000,1773.149,886.162,1,1.068,1772.471,886.472,1844.273,934.441,1760.591,935.458,1705.331,840.128,1784.139,843.018,1.889318,0.835066,1.460240,2.529656,4.255621,0.001033,0.0116826066,0.0118501713,-9.7644740521,0.0009132643,-0.0115204345,8.5928826112,0.0001501969,0.0042502349,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
496,34158461608802,72.6495,1785360927.784,2,3.4852,0.9970,3.4770,0.8126,3.4811,0.9048,177.46,-0.0085,-0.0029,0.0083,0.0033,-0.0033,-2.35,-0.041081,1.0000,0.0033,0.5051,0.1846,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.010988,0.492286,101,102,4.752286,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.203,751.148,1,0.832,73.218,751.790,65.664,791.551,8.520,780.296,79.686,716.399,134.934,723.329,-2.841206,0.618899,1.796461,3.418006,-0.001016,0.001091,1,4.260000,0.000000,1773.303,886.421,1,1.213,1772.467,886.596,1843.773,934.447,1760.612,935.435,1705.449,840.176,1784.435,843.432,1.894400,0.837624,1.464176,2.536568,4.255638,0.000469,0.0113287940,0.0113615136,-9.3724438877,0.0008871100,-0.0111904818,8.3482838895,0.0001418565,0.0040897577,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
497,34158633392591,72.8213,1785360927.893,2,3.4820,0.9986,3.4752,0.8127,3.4786,0.9056,177.89,-0.0076,-0.0013,0.0075,0.0016,-0.0016,0.64,0.011083,1.0000,0.0034,0.5051,0.1860,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011582,0.471917,101,102,4.731917,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.274,751.001,1,1.009,73.456,751.598,65.755,791.447,8.540,780.365,79.711,716.371,135.681,722.692,-2.825555,0.615069,1.787020,3.399340,-0.001229,0.001511,1,4.260000,0.000000,1773.276,886.336,1,1.217,1772.434,886.490,1843.749,934.404,1760.773,935.490,1705.354,840.008,1784.251,843.193,1.889959,0.835434,1.460806,2.530583,4.255684,0.000657,0.0099824460,0.0096579974,-7.9935466323,0.0007774117,-0.0097986129,7.3084678919,0.0001347628,0.0034374452,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
498,34158733194591,72.9211,1785360928.011,2,3.4814,0.9983,3.4733,0.8129,3.4773,0.9056,177.49,-0.0114,0.0015,0.0115,-0.0010,0.0010,0.47,0.008275,1.0000,0.0034,0.5051,0.1855,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011263,0.494842,101,102,4.754842,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.066,751.173,1,0.789,73.078,751.783,65.479,791.490,8.701,780.304,79.617,716.366,134.503,723.368,-2.844869,0.619585,1.798508,3.422250,-0.001325,0.000991,1,4.260000,0.000000,1773.174,886.256,1,1.135,1772.411,886.468,1843.589,934.223,1760.628,935.460,1705.576,840.207,1784.190,843.054,1.893167,0.836824,1.463331,2.534895,4.255560,0.000823,0.0112608367,0.0112505217,-9.2824562355,0.0008795537,-0.0111061063,8.2854618181,0.0001481246,0.0040431245,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
499,34158859272865,73.0472,1785360928.155,2,3.4806,0.9996,3.4716,0.8138,3.4761,0.9067,177.22,-0.0111,0.0039,0.0113,-0.0033,0.0033,-1.90,-0.033156,1.0000,0.0028,0.5051,0.1860,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011084,0.490908,101,102,4.750908,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.028,751.217,1,0.867,73.177,751.736,65.396,791.466,8.729,780.364,79.635,716.369,134.898,723.171,-2.838132,0.618041,1.794439,3.414232,-0.001308,0.000861,1,4.260000,0.000000,1773.629,886.425,1,1.313,1772.712,886.592,1844.082,934.379,1760.740,935.427,1705.556,840.091,1784.901,843.574,1.896235,0.838156,1.465124,2.538661,4.256346,0.000517,0.0114745245,0.0115181912,-9.4999289618,0.0008975854,-0.0113204687,8.4446579623,0.0001501028,0.0041453934,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
500,34159028450368,73.2164,1785360928.342,2,3.4805,0.9993,3.4699,0.8122,3.4752,0.9058,176.76,-0.0080,0.0010,0.0081,-0.0005,0.0005,-2.38,-0.041491,1.0000,0.0033,0.5051,0.1874,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.010878,0.494600,101,102,4.754600,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.115,751.238,1,0.819,73.210,751.786,65.677,791.423,8.478,780.265,79.557,716.435,135.045,723.426,-2.845893,0.619902,1.799410,3.423632,-0.001008,0.000823,1,4.260000,0.000000,1773.233,886.427,1,1.163,1772.431,886.595,1843.759,934.533,1760.531,935.483,1705.420,840.172,1784.400,843.300,1.891787,0.836505,1.462225,2.533121,4.255476,0.000441,0.0113453536,0.0113310869,-9.3505727791,0.0008879946,-0.0112034467,8.3580606014,0.0001428783,0.0040940353,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
501,34159186960648,73.3749,1785360928.545,2,3.4788,0.9998,3.4697,0.8141,3.4742,0.9069,177.22,-0.0062,0.0007,0.0063,-0.0004,0.0004,-0.56,-0.009813,1.0000,0.0033,0.5051,0.1859,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011077,0.496572,101,102,4.756572,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.003,751.270,1,0.787,73.116,751.767,65.347,791.413,8.577,780.267,79.663,716.347,134.816,723.449,-2.844960,0.619580,1.798639,3.422393,-0.001229,0.000709,1,4.260000,0.000000,1773.278,886.420,1,1.110,1772.527,886.620,1843.903,934.501,1760.692,935.417,1705.570,840.324,1784.343,843.343,1.894833,0.837809,1.464395,2.537079,4.255584,0.000466,0.0114127595,0.0114495367,-9.4433921655,0.0008941892,-0.0112775157,8.4130632685,0.0001458755,0.0041231215,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
502,34159402620691,73.5905,1785360928.717,2,3.4786,0.9979,3.4687,0.8140,3.4737,0.9060,176.93,,,,,,,,1.0000,0.0030,0.5051,0.1842,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011253,0.492443,101,102,4.752443,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.803,751.470,1,0.829,73.005,751.897,65.216,791.406,8.626,780.602,79.423,716.626,134.702,723.372,-2.843875,0.619665,1.797740,3.421035,-0.001227,0.000118,1,4.260000,0.000000,1773.348,886.226,1,1.244,1772.516,886.478,1844.106,934.374,1760.699,935.408,1705.335,839.946,1784.378,843.341,1.891752,0.836107,1.462035,2.532853,4.255979,0.000923,0.0116496000,0.0117269916,-9.6696408294,0.0009089096,-0.0114863302,8.5705183448,0.0001567248,0.0042179816,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
503,34159558056643,73.7460,1785360928.835,2,3.4771,1.0007,3.4677,0.8136,3.4724,0.9071,177.14,,,,,,,,1.0000,0.0037,0.5051,0.1873,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011084,0.475977,101,102,4.735977,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.314,751.295,1,0.819,73.472,751.770,65.812,791.524,8.607,780.430,79.842,716.287,135.523,723.286,-2.833240,0.617274,1.791913,3.408699,-0.000295,0.000709,1,4.260000,0.000000,1772.808,886.090,1,1.083,1772.164,886.477,1843.731,934.499,1760.740,935.546,1705.279,839.997,1783.307,843.067,1.885998,0.833947,1.458260,2.525664,4.254967,0.001137,0.0114125798,0.0114733872,-9.4654144840,0.0008919989,-0.0112565271,8.3971072356,0.0001337872,0.0041461196,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
504,34159686695029,73.8746,1785360929.002,2,3.4778,1.0006,3.4657,0.8140,3.4717,0.9073,176.30,-0.0070,0.0048,0.0073,-0.0043,0.0043,-2.08,-0.036293,1.0000,0.0041,0.5051,0.1870,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011284,0.489926,101,102,4.749926,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.174,751.145,1,0.757,73.141,751.777,65.652,791.410,8.534,780.342,79.667,716.393,134.668,723.368,-2.844674,0.619567,1.798507,3.422084,-0.001103,0.001093,1,4.260000,0.000000,1772.557,885.950,1,0.983,1771.998,886.363,1843.675,934.293,1760.528,935.371,1705.150,840.130,1783.050,842.837,1.888306,0.834867,1.460362,2.528905,4.254590,0.001413,0.0114542043,0.0114783173,-9.4685085424,0.0008948215,-0.0113029824,8.4321855799,0.0001441915,0.0041448985,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
505,34159851314334,74.0392,1785360929.143,2,3.4765,1.0015,3.4641,0.8136,3.4703,0.9076,176.22,-0.0071,0.0021,0.0073,-0.0017,0.0017,-2.81,-0.049041,1.0000,0.0036,0.5051,0.1883,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011118,0.489243,101,102,4.749243,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.009,751.330,1,0.856,73.149,751.852,65.389,791.498,8.551,780.454,79.608,716.548,134.968,723.335,-2.841143,0.619028,1.796290,3.417886,-0.001045,0.000548,1,4.260000,0.000000,1772.986,886.252,1,0.953,1772.371,886.500,1843.857,934.477,1760.516,935.360,1705.505,840.333,1783.985,842.937,1.891342,0.836140,1.461995,2.532536,4.255154,0.000798,0.0114692149,0.0116308469,-9.5852258880,0.0008963591,-0.0113193750,8.4451928835,0.0001486930,0.0041487188,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
506,34159997472592,74.1854,1785360929.314,2,3.4764,1.0009,3.4647,0.8143,3.4706,0.9076,176.43,-0.0047,0.0013,0.0047,-0.0010,0.0010,-0.41,-0.007103,1.0000,0.0032,0.5051,0.1870,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.010929,0.490549,101,102,4.750549,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.135,751.337,1,0.791,73.223,751.869,65.725,791.508,8.608,780.435,79.566,716.473,134.938,723.467,-2.844099,0.619775,1.798300,3.421535,-0.000677,0.000556,1,4.260000,0.000000,1773.184,886.219,1,1.069,1772.472,886.439,1844.060,934.412,1760.684,935.407,1705.383,840.117,1784.178,842.961,1.889524,0.835074,1.460397,2.529903,4.255629,0.000909,0.0116443335,0.0118428211,-9.7584020870,0.0009098468,-0.0114955597,8.5766429468,0.0001479270,0.0042367415,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
507,34160167241499,74.3552,1785360929.474,2,3.4738,1.0023,3.4624,0.8152,3.4681,0.9088,176.53,-0.0067,0.0034,0.0069,-0.0030,0.0030,0.70,0.012228,1.0000,0.0034,0.5051,0.1875,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011319,0.501601,101,102,4.761601,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.912,751.214,1,0.919,72.996,751.849,65.380,791.449,8.558,780.212,79.369,716.721,134.621,723.406,-2.853567,0.621626,1.803849,3.432657,-0.001641,0.000846,1,4.260000,0.000000,1773.239,886.252,1,1.173,1772.453,886.479,1843.781,934.476,1760.611,935.350,1705.511,839.953,1784.293,843.270,1.890878,0.835795,1.461481,2.531778,4.255706,0.000843,0.0115119120,0.0115677580,-9.5390818668,0.0009001653,-0.0113721778,8.4848375326,0.0001503723,0.0041630581,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
508,34160316650426,74.5046,1785360929.640,1,3.4719,1.0003,3.4628,0.8156,3.4673,0.9080,177.17,-0.0094,0.0018,0.0094,-0.0013,0.0013,1.90,0.033174,1.0000,0.0049,0.5051,0.1850,0,frozen,2-tag corner homography,2,1920,1200,0.200000,102,0,0,insufficient,insufficient,,,,,,,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0,0.000000,0.000000,,,,,,,,,,,,,,,,,,,,,1,4.260000,0.000000,1773.034,886.313,1,0.957,1772.401,886.512,1843.766,934.588,1760.701,935.457,1705.550,840.255,1783.935,842.875,1.887991,0.834657,1.459349,2.528016,4.255182,0.000666,,,,,,,,,,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
509,34160497902279,74.6858,1785360929.776,2,3.4696,1.0034,3.4617,0.8124,3.4656,0.9079,177.62,-0.0078,-0.0018,0.0078,0.0021,-0.0021,3.01,0.052461,1.0000,0.0034,0.5051,0.1912,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.010916,0.469486,101,102,4.729486,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.919,751.169,1,1.382,73.524,751.554,65.317,791.441,8.568,780.310,79.437,716.639,136.538,722.359,-2.819536,0.613671,1.783344,3.392152,-0.001746,0.000971,1,4.260000,0.000000,1773.303,886.385,1,1.236,1772.437,886.528,1843.672,934.367,1760.537,935.400,1705.411,840.093,1784.512,843.344,1.893843,0.837243,1.463804,2.535811,4.255680,0.000549,0.0116091687,0.0118417916,-9.7549142360,0.0009093759,-0.0114577893,8.5447772361,0.0001382796,0.0042399765,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
510,34160643538293,74.8315,1785360929.913,2,3.4682,1.0031,3.4584,0.8148,3.4633,0.9089,177.00,-0.0111,0.0016,0.0112,-0.0010,0.0010,0.45,0.007863,1.0000,0.0033,0.5051,0.1886,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011102,0.491680,101,102,4.751680,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.047,751.413,1,0.821,73.226,751.865,65.518,791.457,8.786,780.397,79.610,716.508,134.938,723.500,-2.846448,0.620274,1.799791,3.424362,-0.000707,0.000326,1,4.260000,0.000000,1773.167,886.405,1,1.123,1772.379,886.514,1843.785,934.545,1760.738,935.485,1705.250,840.107,1784.141,843.067,1.888178,0.834767,1.459535,2.528299,4.255358,0.000479,0.0114679541,0.0115113648,-9.4962865530,0.0008953289,-0.0113069484,8.4360852519,0.0001501378,0.0041407316,1.0000000000,0.0115251996,0.0115705001,-9.5390451141,0.0009065523,-0.0114097207,8.5085477417,0.0001519167,0.0041759508,1.0000000000
