frame,t_s,t_unix_s,n_ref,green_x_m,green_y_m,red_x_m,red_y_m,x_m,y_m,heading_deg,vx_m_s,vy_m_s,u_m_s,v_m_s,r_deg_s,scale,ref_world_rms_m,ref_range_rms_m,color_spacing_m,motion_reset,homography_state,reference_method,calibration_debug_schema_version,frame_width_px,frame_height_px,ref_tag_size_m,visible_ref_ids,candidate_available,candidate_accepted,candidate_reject_reason,candidate_method,candidate_world_rms_m,candidate_pnp_baseline_error_m,pnp_baseline_tag_a,pnp_baseline_tag_b,pnp_baseline_measured_m,pnp_baseline_expected_m,accepted_calibration_samples,max_ref_world_error_m,max_ref_range_error_m,max_ref_pose_reproj_error_px,geometry_distortion_mode,camera_K_00,camera_K_01,camera_K_02,camera_K_10,camera_K_11,camera_K_12,camera_K_20,camera_K_21,camera_K_22,camera_dist_0,camera_dist_1,camera_dist_2,camera_dist_3,camera_dist_4,geometry_dist_0,geometry_dist_1,geometry_dist_2,geometry_dist_3,geometry_dist_4,ref_101_detected,ref_101_target_x_m,ref_101_target_y_m,ref_101_center_px_x,ref_101_center_px_y,ref_101_pnp_pose_valid,ref_101_pnp_reproj_rms_px,ref_101_pnp_center_px_x,ref_101_pnp_center_px_y,ref_101_corner0_px_x,ref_101_corner0_px_y,ref_101_corner1_px_x,ref_101_corner1_px_y,ref_101_corner2_px_x,ref_101_corner2_px_y,ref_101_corner3_px_x,ref_101_corner3_px_y,ref_101_cam_x_m,ref_101_cam_y_m,ref_101_cam_z_m,ref_101_range_m,ref_101_map_x_m,ref_101_map_y_m,ref_102_detected,ref_102_target_x_m,ref_102_target_y_m,ref_102_center_px_x,ref_102_center_px_y,ref_102_pnp_pose_valid,ref_102_pnp_reproj_rms_px,ref_102_pnp_center_px_x,ref_102_pnp_center_px_y,ref_102_corner0_px_x,ref_102_corner0_px_y,ref_102_corner1_px_x,ref_102_corner1_px_y,ref_102_corner2_px_x,ref_102_corner2_px_y,ref_102_corner3_px_x,ref_102_corner3_px_y,ref_102_cam_x_m,ref_102_cam_y_m,ref_102_cam_z_m,ref_102_range_m,ref_102_map_x_m,ref_102_map_y_m,candidate_H_00,candidate_H_01,candidate_H_02,candidate_H_10,candidate_H_11,candidate_H_12,candidate_H_20,candidate_H_21,candidate_H_22,active_map_H_00,active_map_H_01,active_map_H_02,active_map_H_10,active_map_H_11,active_map_H_12,active_map_H_20,active_map_H_21,active_map_H_22
429,53.9171,1785358806.056,2,3.2304,0.8977,3.2503,0.7257,3.2404,0.8117,96.61,-0.1929,-0.0039,0.0183,0.1921,-2.65,1.0000,0.0018,0.5076,0.1732,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011575,0.491553,101,102,4.751553,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.923,751.379,1,0.978,73.220,751.817,65.477,791.629,9.366,780.398,79.385,716.451,134.694,723.176,-2.841131,0.618966,1.796417,3.417932,-0.001829,0.000632,1,4.260000,0.000000,1773.289,886.389,1,1.227,1772.450,886.574,1843.579,934.476,1760.760,935.392,1705.573,840.062,1784.260,843.484,1.893728,0.837291,1.463688,2.535674,4.261462,0.000752,0.0112651800,0.0111950113,-9.2431368357,0.0008798864,-0.0111019090,8.2824302826,0.0001468772,0.0040449471,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
430,54.0358,1785358806.157,2,3.2096,0.8962,3.2259,0.7215,3.2178,0.8088,95.33,-0.2158,-0.0087,0.0114,0.2157,-1.74,1.0000,0.0024,0.5076,0.1754,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011568,0.490727,101,102,4.750727,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.867,751.179,1,1.209,73.317,751.617,65.359,791.481,9.265,780.122,79.326,716.510,135.281,722.777,-2.838172,0.617782,1.794734,3.414373,-0.002539,0.001168,1,4.260000,0.000000,1773.239,886.265,1,1.223,1772.419,886.495,1843.463,934.224,1760.763,935.361,1705.659,840.112,1784.138,843.371,1.896008,0.838139,1.465511,2.538710,4.261505,0.001027,0.0109645508,0.0108778457,-8.9814969426,0.0008581287,-0.0108180433,8.0686006570,0.0001413730,0.0039097559,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
431,54.1327,1785358806.251,2,3.1793,0.8953,3.1969,0.7196,3.1881,0.8074,95.72,-0.2315,-0.0114,0.0117,0.2315,-1.29,1.0000,0.0036,0.5076,0.1766,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011369,0.494523,101,102,4.754523,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.026,750.568,1,1.265,73.223,751.358,65.515,791.437,8.680,779.391,79.318,716.334,135.289,722.678,-2.846003,0.618636,1.799505,3.423545,-0.003797,0.002879,1,4.260000,0.000000,1772.968,886.160,1,1.149,1772.226,886.436,1843.266,934.293,1760.737,935.380,1705.573,840.014,1783.649,843.173,1.891563,0.836238,1.462444,2.532992,4.261039,0.001219,0.0112151005,0.0112534203,-9.2780109965,0.0008820042,-0.0111025518,8.2777698714,0.0001287238,0.0040618144,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
432,54.2244,1785358806.379,2,3.1567,0.8948,3.1760,0.7200,3.1664,0.8074,96.30,-0.2398,-0.0132,0.0132,0.2398,-0.99,1.0000,0.0026,0.5076,0.1759,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011787,0.487130,101,102,4.747130,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.700,751.211,1,1.316,73.285,751.568,65.275,791.434,9.348,780.074,79.102,716.530,135.380,722.653,-2.838078,0.617590,1.794614,3.414197,-0.002915,0.001046,1,4.260000,0.000000,1773.683,886.727,1,1.439,1772.606,886.614,1843.401,934.529,1761.513,935.496,1705.450,839.944,1784.434,843.643,1.892340,0.836604,1.462318,2.533620,4.261905,0.000046,0.0116839407,0.0118839681,-9.7896535776,0.0009172599,-0.0115479649,8.6118920237,0.0001404121,0.0042717499,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
433,54.3665,1785358806.520,2,3.1366,0.8949,3.1552,0.7178,3.1459,0.8064,95.98,-0.2217,-0.0085,0.0146,0.2213,1.30,1.0000,0.0021,0.5076,0.1781,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011499,0.487961,101,102,4.747961,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.808,751.292,1,1.260,73.378,751.621,65.272,791.477,9.269,780.081,79.332,716.499,135.573,722.853,-2.838037,0.617803,1.794765,3.414281,-0.002391,0.000846,1,4.260000,0.000000,1773.245,886.414,1,1.207,1772.402,886.533,1843.462,934.347,1760.978,935.455,1705.492,840.164,1784.033,843.283,1.893272,0.837041,1.463429,2.535102,4.261331,0.000685,0.0114204025,0.0113166571,-9.3454940674,0.0008935815,-0.0112657495,8.4025687400,0.0001407830,0.0041313593,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
434,54.5064,1785358806.628,2,3.1094,0.8930,3.1263,0.7176,3.1178,0.8053,95.51,-0.1854,-0.0077,0.0101,0.1853,-1.71,1.0000,0.0020,0.5076,0.1763,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011338,0.496797,101,102,4.756797,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.067,751.210,1,1.088,73.416,751.678,65.628,791.540,9.225,780.067,79.483,716.424,135.297,723.082,-2.842392,0.618950,1.797593,3.419596,-0.001901,0.001127,1,4.260000,0.000000,1773.363,886.376,1,1.194,1772.549,886.558,1843.523,934.206,1761.021,935.435,1705.800,840.316,1784.187,843.347,1.897775,0.838933,1.466627,2.540936,4.261639,0.000795,0.0112084035,0.0112278933,-9.2642140529,0.0008796984,-0.0110895126,8.2714529221,0.0001364762,0.0040415660,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
435,54.6022,1785358806.727,2,3.0779,0.8921,3.0962,0.7138,3.0871,0.8030,95.86,-0.2214,-0.0114,0.0112,0.2214,-1.12,1.0000,0.0023,0.5076,0.1792,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011286,0.490083,101,102,4.750083,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.844,751.182,1,1.113,73.205,751.656,65.362,791.544,8.785,780.098,79.287,716.421,135.310,722.986,-2.838460,0.617886,1.794701,3.414614,-0.002596,0.001154,1,4.260000,0.000000,1773.345,886.478,1,1.176,1772.519,886.585,1843.456,934.434,1760.967,935.397,1705.731,840.230,1784.255,843.366,1.895030,0.837817,1.464562,2.537325,4.261473,0.000555,0.0112234318,0.0112510841,-9.2801205146,0.0008804688,-0.0110975090,8.2774170268,0.0001336153,0.0040554386,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
436,54.7003,1785358806.838,2,3.0550,0.8893,3.0721,0.7129,3.0635,0.8011,95.56,-0.2394,-0.0143,0.0089,0.2397,-1.00,1.0000,0.0025,0.5076,0.1773,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011573,0.503329,101,102,4.763329,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.609,751.244,1,1.102,72.991,751.685,65.334,791.441,9.261,780.035,78.894,716.512,134.520,723.106,-2.852608,0.620913,1.803233,3.431407,-0.003076,0.000934,1,4.260000,0.000000,1773.270,886.418,1,1.127,1772.501,886.586,1843.651,934.499,1760.959,935.404,1705.659,840.229,1784.098,843.331,1.893666,0.837237,1.463544,2.535528,4.261382,0.000680,0.0112457325,0.0111926602,-9.2358089443,0.0008812377,-0.0111086659,8.2861393033,0.0001455668,0.0040399494,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
437,54.8124,1785358806.938,2,3.0315,0.8881,3.0490,0.7156,3.0403,0.8019,95.78,-0.2472,-0.0126,0.0124,0.2472,-0.03,1.0000,0.0031,0.5076,0.1734,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011326,0.494486,101,102,4.754486,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.935,750.785,1,1.181,73.196,751.433,65.373,791.470,8.784,779.566,79.353,716.255,135.204,722.848,-2.844204,0.618455,1.798314,3.421391,-0.003446,0.002263,1,4.260000,0.000000,1773.426,886.521,1,1.271,1772.540,886.657,1843.507,934.574,1760.990,935.492,1705.691,840.076,1784.323,843.607,1.893413,0.837258,1.463273,2.535188,4.261596,0.000472,0.0112215096,0.0112323169,-9.2632019482,0.0008829320,-0.0111040938,8.2797052946,0.0001311542,0.0040594706,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
438,54.9123,1785358807.035,2,3.0074,0.8870,3.0262,0.7094,3.0168,0.7982,96.06,-0.2333,-0.0126,0.0121,0.2333,0.49,1.0000,0.0027,0.5076,0.1786,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.012339,0.490314,101,102,4.750314,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.917,751.035,1,1.093,73.181,751.607,65.377,791.522,8.842,779.972,79.370,716.386,135.083,722.961,-2.841242,0.618328,1.796414,3.417907,-0.002801,0.001575,1,4.260000,0.000000,1773.659,886.638,1,1.428,1772.619,886.630,1843.540,934.494,1761.461,935.577,1705.487,839.954,1784.371,843.660,1.892274,0.836603,1.462243,2.533527,4.261963,0.000245,0.0114840056,0.0109475242,-9.0702444998,0.0008959011,-0.0112969248,8.4263560910,0.0001360064,0.0041574371,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
439,55.0084,1785358807.125,2,2.9834,0.8883,3.0036,0.7093,2.9935,0.7988,96.43,-0.2300,-0.0111,0.0147,0.2298,1.88,1.0000,0.0023,0.5076,0.1801,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011806,0.487212,101,102,4.747212,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.003,751.145,1,0.995,73.185,751.733,65.641,791.543,9.305,780.463,79.318,716.497,134.527,722.828,-2.837381,0.617874,1.793979,3.413336,-0.002257,0.001292,1,4.260000,0.000000,1773.474,886.479,1,1.371,1772.502,886.580,1843.471,934.456,1760.908,935.453,1705.526,839.907,1784.469,843.628,1.893219,0.837024,1.463197,2.534923,4.261755,0.000577,0.0112435279,0.0111380816,-9.1975074368,0.0008774249,-0.0110642997,8.2534741414,0.0001486478,0.0040300837,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
440,55.0975,1785358807.219,2,2.9618,0.8842,2.9799,0.7087,2.9708,0.7965,95.89,-0.2376,-0.0142,0.0103,0.2378,1.26,1.0000,0.0032,0.5076,0.1765,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011264,0.500553,101,102,4.760553,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.761,750.825,1,1.431,73.194,751.481,65.499,791.529,8.844,779.582,78.864,716.617,135.480,722.607,-2.845901,0.618970,1.799384,3.423457,-0.003818,0.002116,1,4.260000,0.000000,1773.271,886.475,1,1.174,1772.469,886.651,1843.328,934.330,1760.847,935.487,1705.827,840.404,1784.181,843.434,1.897912,0.839311,1.466886,2.541313,4.261313,0.000550,0.0111447287,0.0111798468,-9.2186164058,0.0008780691,-0.0110477783,8.2383227376,0.0001288104,0.0040274513,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
441,55.1920,1785358807.315,2,2.9405,0.8843,2.9577,0.7106,2.9491,0.7974,95.65,-0.2410,-0.0088,0.0150,0.2407,-0.59,1.0000,0.0032,0.5076,0.1746,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011290,0.497137,101,102,4.757137,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.012,750.692,1,1.299,73.275,751.433,65.551,791.506,8.865,779.582,79.274,716.438,135.336,722.622,-2.842903,0.618225,1.797645,3.419916,-0.003494,0.002537,1,4.260000,0.000000,1773.319,886.463,1,1.257,1772.456,886.645,1843.455,934.380,1760.776,935.436,1705.656,840.235,1784.293,843.614,1.897559,0.839156,1.466639,2.540855,4.261433,0.000587,0.0112275294,0.0112535959,-9.2805250668,0.0008840512,-0.0111181995,8.2901652713,0.0001321884,0.0040604440,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
442,55.2873,1785358807.405,2,2.9192,0.8807,2.9345,0.7094,2.9268,0.7951,95.08,-0.2393,-0.0101,0.0112,0.2392,-2.97,1.0000,0.0032,0.5076,0.1719,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011131,0.473263,101,102,4.733263,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.560,750.976,1,1.619,73.332,751.361,65.262,791.448,8.628,779.848,78.773,716.528,136.464,722.117,-2.824588,0.614061,1.786172,3.397908,-0.003954,0.001658,1,4.260000,0.000000,1773.388,886.642,1,1.345,1772.414,886.663,1843.357,934.546,1761.072,935.566,1705.373,840.076,1784.223,843.602,1.892346,0.836938,1.462690,2.533950,4.261362,0.000188,0.0113767777,0.0115284875,-9.4978714731,0.0008953238,-0.0112528247,8.3896779939,0.0001232461,0.0041551727,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
443,55.3779,1785358807.494,2,2.8957,0.8808,2.9115,0.7081,2.9036,0.7945,95.25,-0.2391,-0.0094,0.0125,0.2389,-2.81,1.0000,0.0023,0.5076,0.1734,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011511,0.478113,101,102,4.738113,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.988,751.105,1,1.161,73.362,751.596,65.493,791.529,9.125,780.281,79.419,716.415,135.363,722.608,-2.829157,0.615786,1.789119,3.403567,-0.002413,0.001399,1,4.260000,0.000000,1773.425,886.502,1,1.298,1772.524,886.656,1843.647,934.618,1760.841,935.491,1705.558,839.999,1784.432,843.654,1.892519,0.836879,1.462614,2.534015,4.261619,0.000516,0.0114247769,0.0115497762,-9.5206547985,0.0008947670,-0.0112628998,8.3996681466,0.0001415990,0.0041402678,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
444,55.4661,1785358807.587,2,2.8795,0.8806,2.8971,0.7049,2.8883,0.7928,95.71,-0.2313,-0.0132,0.0099,0.2314,-1.04,1.0000,0.0021,0.5076,0.1766,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011286,0.489611,101,102,4.749611,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.014,751.240,1,1.051,73.349,751.695,65.518,791.537,8.849,780.099,79.495,716.406,135.451,723.159,-2.840427,0.618529,1.796221,3.417165,-0.001964,0.001034,1,4.260000,0.000000,1773.270,886.239,1,1.224,1772.474,886.529,1843.509,934.416,1760.794,935.437,1705.792,839.958,1784.128,843.419,1.892435,0.836582,1.462644,2.533872,4.261605,0.001091,0.0112634834,0.0113126943,-9.3313965555,0.0008830394,-0.0111363955,8.3067529138,0.0001328513,0.0040765970,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
445,55.5602,1785358807.681,2,2.8551,0.8807,2.8720,0.7005,2.8636,0.7906,95.36,-0.2284,-0.0152,0.0062,0.2288,0.40,1.0000,0.0020,0.5076,0.1810,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011745,0.492533,101,102,4.752533,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.760,751.366,1,0.976,73.105,751.738,65.110,791.523,9.215,780.333,79.430,716.361,134.682,723.138,-2.839806,0.618363,1.795359,3.416165,-0.002318,0.000635,1,4.260000,0.000000,1773.335,886.482,1,1.176,1772.516,886.603,1843.429,934.375,1761.061,935.436,1705.759,840.309,1784.143,843.378,1.896154,0.838363,1.465438,2.538851,4.261446,0.000546,0.0112725832,0.0112457192,-9.2796935190,0.0008821431,-0.0111233739,8.2976658371,0.0001449190,0.0040546805,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
446,55.6540,1785358807.770,2,2.8306,0.8788,2.8487,0.7033,2.8397,0.7910,95.88,-0.2323,-0.0142,0.0097,0.2325,1.14,1.0000,0.0031,0.5076,0.1764,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011100,0.485026,101,102,4.745026,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.886,750.827,1,1.526,73.479,751.352,65.213,791.493,8.881,779.478,79.371,716.452,136.274,722.451,-2.834650,0.616319,1.792818,3.410175,-0.003468,0.002140,1,4.260000,0.000000,1773.134,886.335,1,1.027,1772.478,886.612,1843.680,934.538,1760.704,935.417,1705.818,840.339,1784.046,843.248,1.893781,0.837378,1.463677,2.535736,4.261187,0.000846,0.0113720304,0.0115244031,-9.4959800407,0.0008953289,-0.0112565158,8.3922537117,0.0001296016,0.0041400586,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
447,55.7432,1785358807.904,2,2.8071,0.8768,2.8249,0.7020,2.8160,0.7894,95.83,-0.2482,-0.0120,0.0132,0.2481,1.03,1.0000,0.0020,0.5076,0.1758,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,0,world_rms>0.050,2-tag corner homography,0.060518,0.486430,101,102,4.746430,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.791,751.332,1,1.001,73.181,751.669,65.189,791.491,9.213,780.394,79.428,716.271,134.898,722.943,-2.833187,0.616764,1.791321,3.408251,-0.002325,0.000732,1,4.260000,0.000000,1773.202,886.392,1,1.043,1772.518,886.624,1843.376,934.460,1760.797,935.361,1706.064,840.404,1784.115,843.318,1.896875,0.838731,1.465991,2.539830,4.261265,0.000728,0.0107847343,0.0180151509,-14.3292753425,0.0007222721,-0.0089366480,6.6546188068,0.0001430278,0.0040825592,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
